Id,Beds,Baths,ListingType,Area,PopulationLatest,Schools,Colleges,Universities,Ameneties,Airbnbs,CityName,Price,AveragePrice,AboveBelowAverage
M73000004-26211791,3,3,Single Family,1709,132979,4,0,0,41,13,Milton,1589000.0,865171.0,A
M73000004-26211792,2,2,Condo,1029,186948,12,0,0,40,31,Burlington,649900.0,1085058.0,B
M73000004-26211801,2,1,Rental,863,11059,2,0,0,150,31,Hamilton,2500.0,543702.0,B
M73000004-26211803,3,1,Rental,900,11059,10,0,0,59,19,Hamilton,2600.0,543702.0,B
M73000004-26211807,4,2,Single Family,953,11059,2,0,0,13,6,Hamilton,385000.0,543702.0,B
M73000004-26211808,4,2,Single Family,1000,11059,0,0,0,0,0,Hamilton,633233.0,543702.0,A
M73000004-26211811,5,3,Single Family,2153,11059,13,1,0,36,43,Hamilton,942933.0,543702.0,A
M73000004-26211814,2,2,Single Family,870,11059,9,0,0,67,23,Hamilton,627450.0,543702.0,A
M73000004-26211817,1,1,Single Family,772,11059,4,0,0,60,25,Hamilton,399900.0,543702.0,B
M73000004-26211824,1,1,Rental,496,256885,6,0,0,65,23,Kitchener,2000.0,437374.0,B
M73000004-26211845,3,2,Single Family,1280,33411,0,0,0,33,17,Orillia,589900.0,674312.0,B
M73000004-26211883,3,2,Single Family,1601,143740,4,0,1,33,26,Guelph,779900.0,640614.0,A
M73000004-26211884,4,3,Single Family,2325,143740,6,0,0,30,21,Guelph,1198000.0,640614.0,A
M73000004-26211897,2,1,Condo,853,213759,9,0,0,16,53,Oakville,534800.0,953919.0,B
M73000004-26211898,5,3,Single Family,1833,717961,57,1,0,180,115,Mississauga,3498000.0,695793.0,A
M73000004-26211903,4,4,Single Family,2265,121436,18,1,2,102,55,Waterloo,1325000.0,527104.0,A
M73000004-26211904,4,3,Single Family,2174,121436,17,1,2,126,70,Waterloo,1198000.0,527104.0,A
M73000004-26211906,1,1,Rental,629,121436,0,1,1,79,21,Waterloo,2175.0,527104.0,B
M73000004-26211918,3,3,Single Family,2057,422324,23,0,0,72,54,London,992333.0,691690.0,A
M73000004-26211944,3,2,Single Family,1114,422324,39,0,1,326,91,London,758596.0,691690.0,A
M73000004-26211950,1,1,Rental,650,55750,7,1,0,11,14,Welland,1600.0,479693.0,B
M73000004-26211951,3,2,Single Family,1100,20033,5,0,0,9,23,Port Colborne,507433.0,658762.0,B
M73000004-26211955,2,1,Rental,937,24811,3,0,0,37,3,Collingwood,2400.0,616427.0,B
M73000004-26211958,3,3,Single Family,1842,11059,35,1,1,136,89,Hamilton,1198478.0,543702.0,A
M73000004-26211959,4,4,Single Family,2535,132979,15,0,0,54,48,Milton,1399990.0,865171.0,A
M73000004-26211963,2,1,Condo,750,256885,8,0,0,35,28,Kitchener,350000.0,437374.0,B
M73000004-26212000,4,3,Single Family,2765,213759,5,0,0,18,28,Oakville,1749000.0,953919.0,A
M73000004-26212012,2,1,Single Family,934,7080,0,0,0,1,7,Chatsworth,329000.0,869051.0,B
M73000004-26212033,2,1,Rental,600,23816,3,0,0,14,25,Thorold,1450.0,583404.0,B
M73000004-26212034,3,1,Condo/Townhome,890,136803,0,0,0,0,0,St. Catharines,350000.0,648367.0,B
M73000004-26212035,2,1,Rental,600,23816,3,0,0,14,25,Thorold,1450.0,583404.0,B
M73000004-26212038,2,2,Condo,1947,186948,0,0,0,63,9,Burlington,5500.0,1085058.0,B
M73000004-26212040,4,2,Single Family,1325,11059,3,0,0,26,9,Hamilton,797765.0,543702.0,A
M73000004-26212043,2,1,Rental,850,11059,5,0,0,42,32,Hamilton,2300.0,543702.0,B
M73000004-26212044,5,4,Single Family,2208,186948,9,0,0,51,34,Burlington,1569900.0,1085058.0,A
M73000004-26212045,2,1,Rental,910,186948,6,0,0,62,28,Burlington,2375.0,1085058.0,B
M73000004-26212047,2,1,Condo,575,11059,1,0,0,12,2,Hamilton,493187.0,543702.0,B
M73000004-26212048,2,1,Condo,635,11059,1,0,0,12,2,Hamilton,543404.0,543702.0,B
M73000004-26212053,5,4,Single Family,2300,229660,20,1,0,7,43,Windsor,799900.0,428016.0,A
M73000004-26212066,3,3,Single Family,1129,42840,0,0,0,18,32,St. Thomas,614900.0,659641.0,B
M73000004-26212088,3,2,Single Family,1450,94415,2,1,0,33,54,Niagara Falls,572478.0,593623.0,B
M73000004-26212089,3,2,Rental,1107,23816,5,0,0,2,22,Thorold,3150.0,583404.0,B
M73000004-26212090,3,1,Single Family,982,32901,0,0,0,0,0,Fort Erie,418000.0,669720.0,B
M73000004-26212092,3,2,Single Family,1297,47845,7,0,0,28,22,Cornwall,417509.0,457499.0,B
M73000004-26212099,1,1,Rental,469,323103,0,0,0,21,15,Vaughan,2100.0,869815.0,B
M73000004-26212105,3,2,Single Family,1234,256885,11,0,0,61,16,Kitchener,689900.0,437374.0,A
M73000004-26212107,4,2,Condo,1171,147829,1,0,0,43,10,Barrie,574900.0,584311.0,B
M73000004-26212110,5,7,Single Family,4551,14814,0,0,0,0,0,Clearview,5995000.0,1266439.0,A
M73000004-26212179,4,1,Single Family,1296,213759,41,1,0,129,101,Oakville,1200000.0,953919.0,A
M73000004-26212243,2,2,Rental,1340,138479,34,0,0,173,68,Cambridge,2725.0,601135.0,B
M73000004-26212244,4,2,Single Family,1057,256885,10,0,0,42,19,Kitchener,737500.0,437374.0,A
M73000004-26212410,2,2,Single Family,1474,19088,0,0,0,41,26,Niagara-on-the-Lake,1279000.0,1651537.0,B
M73000004-26212428,2,3,Single Family,1679,24862,2,0,0,2,18,Wasaga Beach,830907.0,619205.0,A
M73000004-26212430,3,3,Rental,1516,17817,6,1,0,45,23,Midland,3200.0,787800.0,B
M73000004-26212432,5,2,Single Family,2526,24811,0,0,0,1,3,Collingwood,888888.0,616427.0,A
M73000004-26212442,3,2,Condo,1180,132485,9,1,0,17,24,Kingston,399900.0,713186.0,B
M73000004-26212443,1,1,Rental,407,256885,6,0,0,65,23,Kitchener,1950.0,437374.0,B
M73000004-26212444,1,1,Rental,523,256885,11,0,0,50,48,Kitchener,1850.0,437374.0,B
M73000004-26212446,2,2,Single Family,1215,33411,1,0,0,16,16,Orillia,579900.0,674312.0,B
M73000004-26212451,1,1,Single Family,900,72051,1,0,0,18,18,Sault Ste. Marie,189000.0,425953.0,B
M73000004-26212501,2,1,Condo,1079,132485,1,0,0,67,7,Kingston,379900.0,713186.0,B
M73000004-26212503,3,3,Single Family,1296,186948,7,0,0,35,14,Burlington,875000.0,1085058.0,B
M73000004-26212504,1,1,Condo,801,186948,6,0,0,35,24,Burlington,429000.0,1085058.0,B
M73000004-26212507,2,1,Single Family,836,121436,0,0,0,0,0,Waterloo,169500.0,527104.0,B
M73000004-26212510,5,2,Single Family,600,422324,13,1,0,52,16,London,524900.0,691690.0,B
M73000004-26212511,1,1,Rental,540,323103,0,0,0,21,15,Vaughan,2300.0,869815.0,B
M73000004-26212513,2,1,Single Family,1237,94415,1,0,0,5,32,Niagara Falls,360163.0,593623.0,B
M73000004-26212516,2,1,Single Family,1150,55750,0,0,0,0,0,Welland,619900.0,479693.0,A
M73000004-26212517,2,2,Condo/Townhome,1200,17305,7,1,0,37,28,Bracebridge,625000.0,1197393.0,B
M73000004-26212524,4,3,Single Family,3660,46705,0,0,0,0,0,Woodstock,2299900.0,659229.0,A
M73000004-26212532,2,2,Condo,1070,11059,2,0,0,144,30,Hamilton,759000.0,543702.0,A
M73000004-26212534,1,1,Condo,724,186948,6,0,0,4,16,Burlington,550139.0,1085058.0,B
M73000004-26212535,3,1,Single Family,1298,11059,6,0,1,18,8,Hamilton,1149000.0,543702.0,A
M73000004-26212545,4,2,Single Family,1200,32721,3,0,0,2,4,LaSalle,599900.0,752855.0,B
M73000004-26212570,3,2,Single Family,1372,104688,12,0,0,31,20,Brantford,699999.0,615780.0,A
M73000004-26212583,4,3,Single Family,1622,2794356,4,0,0,22,80,Toronto,1250000.0,553898.0,A
M73000004-26212589,5,3,Single Family,1875,13330,0,0,0,0,0,South Glengarry,759000.0,830617.0,B
M73000004-26212607,3,2,Single Family,1588,256885,39,0,0,97,81,Kitchener,750000.0,437374.0,A
M73000004-26212608,3,2,Rental,1070,256885,12,0,0,61,43,Kitchener,2500.0,437374.0,B
M73000004-26212615,3,2,Rental,1137,422324,0,0,0,0,0,London,2650.0,691690.0,B
M73000004-26212616,3,2,Single Family,1250,422324,57,1,1,260,93,London,624000.0,691690.0,B
M73000004-26212624,1,1,Condo,585,143740,8,0,1,36,31,Guelph,469900.0,640614.0,B
M73000004-26212628,2,2,Condo,1525,422324,0,0,0,0,0,London,799900.0,691690.0,A
M73000004-26212629,4,2,Single Family,1836,422324,4,0,1,28,30,London,621900.0,691690.0,B
M73000004-26212634,3,2,Condo,1341,24811,1,0,0,8,24,Collingwood,817900.0,616427.0,A
M73000004-26212637,2,1,Rental,765,138479,14,0,0,30,44,Cambridge,2295.0,601135.0,B
M73000004-26212638,7,5,Single Family,2450,138479,16,0,0,32,46,Cambridge,1100000.0,601135.0,A
M73000004-26212675,2,3,Single Family,1240,14967,9,0,0,20,24,Kenora,389900.0,500069.0,B
M73000004-26212676,3,2,Condo/Townhome,1140,132485,7,0,0,13,18,Kingston,346500.0,713186.0,B
M73000004-26212682,2,2,Condo,1250,33232,9,2,0,64,48,Stratford,725000.0,766153.0,B
M73000004-26212685,4,4,Single Family,2025,42840,0,0,0,12,31,St. Thomas,825000.0,659641.0,A
M73000004-26212686,3,3,Condo/Townhome,980,422324,9,1,0,41,18,London,399900.0,691690.0,B
M73000004-26212699,2,1,Single Family,1000,11059,3,0,0,4,5,Hamilton,709595.0,543702.0,A
M73000004-26212700,3,1,Rental,1152,11059,6,0,0,33,17,Hamilton,2490.0,543702.0,B
M73000004-26212702,3,2,Condo,1324,186948,8,0,0,65,16,Burlington,774900.0,1085058.0,B
M73000004-26212704,2,2,Rental,1573,11059,2,1,0,27,10,Hamilton,2925.0,543702.0,B
M73000004-26212706,3,2,Single Family,1062,94415,25,1,0,48,109,Niagara Falls,722115.0,593623.0,A
M73000004-26212709,1,1,Rental,650,11059,3,0,0,29,8,Hamilton,1758.0,543702.0,B
M73000004-26212711,3,2,Single Family,1121,121436,14,1,2,24,49,Waterloo,579900.0,527104.0,A
M73000004-26212712,0,1,Condo,334,175383,12,1,1,42,35,Oshawa,329900.0,417739.0,B
M73000004-26212725,4,5,Single Family,2000,323103,0,0,0,0,0,Vaughan,1999900.0,869815.0,A
M73000004-26212726,5,4,Single Family,2392,23017,0,0,0,0,0,Oro-Medonte,1299900.0,1562528.0,B
M73000004-26212727,4,6,Single Family,3700,28883,6,0,0,28,30,Grimsby,2198888.0,754703.0,A
M73000004-26212757,3,2,Single Family,1129,23017,0,0,0,0,0,Oro-Medonte,769900.0,1562528.0,B
M73000004-26212978,3,2,Single Family,1091,422324,13,0,0,68,42,London,457438.0,691690.0,B
M73000004-26213039,3,2,Single Family,1400,55750,20,1,0,76,38,Welland,572278.0,479693.0,A
M73000004-26213102,3,2,Rental,1276,138479,33,0,0,162,68,Cambridge,2795.0,601135.0,B
M73000004-26213112,3,2,Single Family,1400,11372,8,0,0,2,15,Elliot Lake,399900.0,209250.0,A
M73000004-26213113,4,2,Single Family,1188,11059,11,0,1,29,8,Hamilton,849899.0,543702.0,A
M73000004-26213114,5,2,Single Family,2152,32901,2,0,0,30,8,Fort Erie,599900.0,669720.0,B
M73000004-26213130,3,1,Rental,1175,32901,2,0,0,1,10,Fort Erie,2190.0,669720.0,B
M73000004-26213137,6,4,Single Family,2084,24811,0,0,0,0,0,Collingwood,1212943.0,616427.0,A
M73000004-26213169,3,2,Single Family,1768,121436,4,0,1,89,28,Waterloo,868000.0,527104.0,A
M73000004-26213185,4,4,Single Family,2244,104688,0,0,0,0,0,Brantford,1599900.0,615780.0,A
M73000004-26213187,5,2,Multi-Family,1042,104688,33,1,0,78,37,Brantford,779900.0,615780.0,A
M73000004-26213188,5,2,Single Family,1042,104688,33,1,0,78,37,Brantford,779900.0,615780.0,A
M73000004-26213193,1,1,Rental,2500,175383,0,0,0,0,0,Oshawa,700.0,417739.0,B
M73000004-26213199,2,1,Single Family,725,104688,8,1,0,55,24,Brantford,449900.0,615780.0,B
M73000004-26213209,4,3,Single Family,1507,422324,33,1,0,79,46,London,730000.0,691690.0,A
M73000004-26213222,3,2,Single Family,990,121436,11,1,0,15,19,Waterloo,706273.0,527104.0,A
M73000004-26213327,3,3,Condo/Townhome,1540,143740,3,0,0,29,20,Guelph,683396.0,640614.0,A
M73000004-26213329,2,2,Single Family,1348,422324,15,0,0,78,31,London,384523.0,691690.0,B
M73000004-26213364,6,3,Single Family,1364,11059,4,0,0,48,13,Hamilton,749900.0,543702.0,A
M73000004-26213371,2,1,Single Family,1150,23017,0,0,0,0,0,Oro-Medonte,577678.0,1562528.0,B
M73000004-26213430,1,1,Condo,579,104688,15,1,0,36,25,Brantford,299900.0,615780.0,B
M73000004-26213438,2,0,Rental,950,11059,0,0,0,5,3,Hamilton,1600.0,543702.0,B
M73000004-26213439,4,3,Single Family,2778,136803,3,0,0,5,2,St. Catharines,899999.0,648367.0,A
M73000004-26213461,4,2,Single Family,876,104688,10,1,0,19,17,Brantford,623378.0,615780.0,A
M73000004-26213479,3,1,Single Family,1300,16879,0,0,0,0,0,Greater Napanee,586110.0,966050.0,B
M73000004-26213480,4,1,Rental,970,136803,12,0,1,70,29,St. Catharines,2500.0,648367.0,B
M73000004-26213481,4,2,Single Family,1173,12268,6,1,0,22,27,Kincardine,579900.0,813475.0,B
M73000004-26213488,3,3,Condo/Townhome,1307,717961,11,0,0,47,33,Mississauga,899900.0,695793.0,A
M73000004-26213489,5,4,Single Family,2633,256885,23,1,0,86,30,Kitchener,1295000.0,437374.0,A
M73000004-26213490,4,4,Single Family,2153,121436,0,0,0,0,0,Waterloo,1215285.0,527104.0,A
M73000004-26213503,4,4,Single Family,1981,147829,4,0,0,6,14,Barrie,799900.0,584311.0,A
M73000004-26213504,2,1,Rental,622,104688,16,1,0,46,27,Brantford,2200.0,615780.0,B
M73000004-26213525,1,1,Rental,622,104688,16,1,0,46,27,Brantford,1700.0,615780.0,B
M73000004-26213526,3,2,Multi-Family,2148,11059,3,0,0,21,11,Hamilton,747726.0,543702.0,A
M73000004-26213527,3,2,Single Family,2148,11059,3,0,0,21,11,Hamilton,747726.0,543702.0,A
M73000004-26213528,4,3,Single Family,1648,8994,3,0,0,12,15,Shelburne,699000.0,599137.0,A
M73000004-26213585,3,1,Single Family,1060,213759,10,1,0,52,41,Oakville,1335000.0,953919.0,A
M73000004-26213619,3,2,Condo,1100,94415,24,1,0,111,86,Niagara Falls,439000.0,593623.0,B
M73000004-26213659,1,1,Condo,549,717961,0,0,0,0,0,Mississauga,575000.0,695793.0,B
M73000004-26213662,1,1,Condo,620,143740,4,0,0,26,19,Guelph,550000.0,640614.0,B
M73000004-26213681,3,3,Single Family,1400,656480,11,0,0,73,26,Brampton,828888.0,597778.0,A
M73000004-26213682,2,1,Rental,630,136803,10,0,1,40,30,St. Catharines,1700.0,648367.0,B
M73000004-26213788,3,1,Rental,1037,256885,9,0,0,46,16,Kitchener,2850.0,437374.0,B
M73000004-26213790,3,2,Single Family,1100,94415,24,1,0,49,107,Niagara Falls,545000.0,593623.0,B
M73000004-26213794,3,2,Single Family,1450,94415,11,0,0,22,17,Niagara Falls,645000.0,593623.0,A
M73000004-26213799,4,4,Rental,2100,422324,8,0,0,21,28,London,3000.0,691690.0,B
M73000004-26213805,1,1,Rental,675,213759,4,0,0,33,10,Oakville,2600.0,953919.0,B
M73000004-26213806,4,4,Single Family,2100,422324,8,0,0,21,28,London,824900.0,691690.0,A
M73000004-26213807,3,2,Condo,1757,422324,25,0,1,175,92,London,759900.0,691690.0,A
M73000004-26213808,3,3,Rental,1910,656480,7,0,0,10,28,Brampton,3250.0,597778.0,B
M73000004-26213809,3,2,Single Family,1375,256885,10,0,0,52,46,Kitchener,800000.0,437374.0,A
M73000004-26213822,3,3,Rental,1841,28883,2,0,0,22,23,Grimsby,3069.0,754703.0,B
M73000004-26213907,5,4,Single Family,2035,62057,6,0,0,4,14,Aurora,1597888.0,1019239.0,A
M73000004-26213915,3,2,Single Family,1627,42840,0,0,0,12,15,St. Thomas,484900.0,659641.0,B
M73000004-26213917,4,5,Single Family,3889,656480,57,0,0,110,93,Brampton,2399999.0,597778.0,A
M73000004-26213930,4,2,Single Family,1109,256885,8,0,0,26,26,Kitchener,700000.0,437374.0,A
M73000004-26213936,4,2,Single Family,1496,5383,2,0,0,29,5,Gananoque,375000.0,833946.0,B
M73000004-26213942,3,3,Rental,1539,9390,0,0,0,0,0,The Blue Mountains,5513.0,1066799.0,B
M73000004-26213944,4,2,Single Family,1296,136803,3,0,1,90,19,St. Catharines,459000.0,648367.0,B
M73000004-26213945,4,2,Single Family,1178,23816,6,0,0,5,52,Thorold,740244.0,583404.0,A
M73000004-26213965,4,2,Single Family,864,136803,9,0,0,57,21,St. Catharines,520987.0,648367.0,B
M73000004-26214020,1,1,Rental,924,21701,0,0,0,0,0,Springwater,2000.0,992709.0,B
M73000004-26214026,3,1,Condo,1041,256885,10,0,0,40,13,Kitchener,434900.0,437374.0,B
M73000004-26214027,8,3,Multi-Family,1950,422324,35,1,0,82,50,London,699000.0,691690.0,A
M73000004-26214031,3,0,Single Family,1478,94415,26,1,0,46,101,Niagara Falls,635000.0,593623.0,A
M73000004-26214032,3,1,Single Family,1341,17305,3,1,0,27,20,Bracebridge,645000.0,1197393.0,B
M73000004-26214033,3,2,Single Family,1150,9390,0,0,0,0,0,The Blue Mountains,1039000.0,1066799.0,B
M73000004-26214034,2,1,Single Family,884,13693,2,1,0,14,9,Ingersoll,449900.0,648495.0,B
M73000004-26214038,2,1,Condo/Townhome,800,121436,0,1,1,87,21,Waterloo,449381.0,527104.0,B
M73000004-26214041,1,1,Condo,444,132485,4,0,1,7,13,Kingston,369900.0,713186.0,B
M73000004-26214044,5,4,Single Family,3078,213759,21,1,0,57,90,Oakville,2299000.0,953919.0,A
M73000004-26214054,1,2,Condo,1485,121436,5,1,2,176,42,Waterloo,739900.0,527104.0,A
M73000004-26214056,3,1,Single Family,960,42840,0,0,0,28,19,St. Thomas,389900.0,659641.0,B
M73000004-26214060,3,2,Single Family,1545,136803,8,0,1,36,31,St. Catharines,695000.0,648367.0,A
M73000004-26214061,4,4,Single Family,1907,17305,7,1,0,36,29,Bracebridge,839900.0,1197393.0,B
M73000004-26214063,3,2,Single Family,1105,6879,6,1,0,21,26,Parry Sound,694111.0,634281.0,A
M73000004-26214064,3,2,Single Family,1891,17305,0,0,0,0,0,Bracebridge,1039900.0,1197393.0,B
M73000004-26214065,4,2,Single Family,1786,9390,0,0,0,0,0,The Blue Mountains,18000.0,1066799.0,B
M73000004-26214066,3,2,Rental,2182,12966,0,0,0,0,0,Tiny,3300.0,1087870.0,B
M73000004-26214069,4,2,Single Family,1043,33411,10,1,0,30,29,Orillia,689000.0,674312.0,A
M73000004-26214071,4,4,Single Family,1322,186948,4,0,0,15,17,Burlington,1099000.0,1085058.0,A
M73000004-26214075,4,3,Single Family,1100,32721,3,0,0,2,4,LaSalle,649900.0,752855.0,B
M73000004-26214101,3,1,Single Family,1003,1747,1,0,0,2,5,Deseronto,369900.0,538444.0,B
M73000004-26214105,8,4,Multi-Family,4447,138479,2,0,0,13,4,Cambridge,1149000.0,601135.0,A
M73000004-26214107,3,2,Single Family,1639,7386,0,0,0,3,0,St. Marys,674900.0,719124.0,B
M73000004-26214111,1,2,Rental,1337,147829,2,0,0,24,12,Barrie,4000.0,584311.0,B
M73000004-26214132,3,3,Single Family,1439,46705,0,0,0,0,0,Woodstock,950000.0,659229.0,A
M73000004-26214158,6,2,Single Family,1011,256885,7,0,0,56,17,Kitchener,716074.0,437374.0,A
M73000004-26214192,3,2,Single Family,1100,422324,0,0,0,0,0,London,629900.0,691690.0,B
M73000004-26214193,3,2,Single Family,1195,422324,7,0,1,224,45,London,561500.0,691690.0,B
M73000004-26214194,2,2,Rental,1540,422324,3,0,0,173,18,London,2980.0,691690.0,B
M73000004-26214195,3,2,Single Family,1197,24811,8,1,0,75,32,Collingwood,494950.0,616427.0,B
M73000004-26214200,3,2,Single Family,930,46705,17,1,0,43,23,Woodstock,399900.0,659229.0,B
M73000004-26214208,2,2,Condo,1620,143740,15,0,1,54,61,Guelph,900000.0,640614.0,A
M73000004-26214211,2,1,Single Family,766,422324,0,0,0,0,0,London,399900.0,691690.0,B
M73000004-26214212,5,4,Multi-Family,1469,422324,5,0,0,27,19,London,734900.0,691690.0,A
M73000004-26214216,4,4,Rental,2575,20033,9,0,0,33,26,Port Colborne,3283.0,658762.0,B
M73000004-26214217,2,2,Condo,1225,33411,2,0,0,9,22,Orillia,765000.0,674312.0,A
M73000004-26214218,3,3,Single Family,1198,17305,6,1,0,22,28,Bracebridge,736567.0,1197393.0,B
M73000004-26214220,3,1,Single Family,1371,17305,7,1,0,36,28,Bracebridge,540770.0,1197393.0,B
M73000004-26214221,1,1,Condo,562,21147,0,0,0,6,15,Huntsville,219900.0,850383.0,B
M73000004-26214223,1,2,Rental,702,24811,0,0,0,2,21,Collingwood,2335.0,616427.0,B
M73000004-26214224,1,2,Condo,702,24811,0,0,0,2,21,Collingwood,602652.0,616427.0,B
M73000004-26214225,6,2,Rental,2000,143740,13,0,1,44,44,Guelph,4800.0,640614.0,B
M73000004-26214227,3,2,Single Family,937,46705,14,1,0,18,21,Woodstock,399900.0,659229.0,B
M73000004-26214231,2,2,Condo,1175,132485,1,0,0,101,31,Kingston,599900.0,713186.0,B
M73000004-26214233,2,2,Condo,972,256885,4,0,0,47,21,Kitchener,475000.0,437374.0,A
M73000004-26214234,1,1,Rental,558,256885,12,0,0,68,16,Kitchener,1950.0,437374.0,B
M73000004-26214236,2,1,Condo,700,52662,6,0,0,23,15,North Bay,329900.0,733603.0,B
M73000004-26214237,3,2,Rental,1244,147829,7,1,0,74,27,Barrie,2850.0,584311.0,B
M73000004-26214238,4,3,Single Family,1323,23017,0,0,0,0,0,Oro-Medonte,849900.0,1562528.0,B
M73000004-26214239,1,1,Condo,515,147829,0,0,0,0,0,Barrie,385000.0,584311.0,B
M73000004-26214240,5,2,Multi-Family,990,33411,4,1,0,20,9,Orillia,749900.0,674312.0,A
M73000004-26214241,3,2,Single Family,1154,147829,3,1,0,26,13,Barrie,624500.0,584311.0,A
M73000004-26214250,3,2,Single Family,1333,104688,11,1,0,27,18,Brantford,599900.0,615780.0,B
M73000004-26214257,5,7,Single Family,4401,213759,7,0,0,19,12,Oakville,18000.0,953919.0,B
M73000004-26214260,1,1,Condo,915,256885,1,0,0,8,27,Kitchener,434900.0,437374.0,B
M73000004-26214263,3,3,Single Family,1865,422324,29,0,0,44,58,London,889465.0,691690.0,A
M73000004-26214265,4,3,Single Family,2023,422324,29,0,1,73,67,London,799900.0,691690.0,A
M73000004-26214266,2,1,Single Family,650,422324,3,0,0,26,19,London,414900.0,691690.0,B
M73000004-26214270,2,3,Single Family,2134,24811,3,0,0,26,32,Collingwood,1399999.0,616427.0,A
M73000004-26214277,3,2,Single Family,1350,40410,0,0,0,0,0,Lakeshore,593233.0,1482944.0,B
M73000004-26214283,2,2,Rental,1148,32721,2,0,0,0,1,LaSalle,2250.0,752855.0,B
M73000004-26214289,4,4,Rental,3260,11059,0,0,0,18,25,Hamilton,4217.0,543702.0,B
M73000004-26214290,3,1,Single Family,2200,2146,0,0,0,0,0,Bonfield,499900.0,694828.0,B
M73000004-26214291,3,2,Single Family,1415,11059,31,0,0,119,70,Hamilton,774900.0,543702.0,A
M73000004-26214295,3,2,Single Family,1096,213759,4,0,0,23,38,Oakville,1495000.0,953919.0,A
M73000004-26214297,3,2,Rental,1365,19088,0,0,0,64,58,Niagara-on-the-Lake,3609.0,1651537.0,B
M73000004-26214298,3,3,Condo,1581,186948,6,0,0,63,24,Burlington,1064125.0,1085058.0,B
M73000004-26214300,3,2,Condo,1322,186948,0,0,0,57,5,Burlington,1219000.0,1085058.0,A
M73000004-26214302,5,5,Single Family,3317,19088,0,0,0,0,0,Niagara-on-the-Lake,4455.0,1651537.0,B
M73000004-26214303,3,3,Single Family,1620,104688,0,0,0,0,0,Brantford,739900.0,615780.0,A
M73000004-26214308,2,2,Single Family,1454,422324,29,0,0,44,58,London,865355.0,691690.0,A
M73000004-26214309,3,1,Single Family,981,7699,3,0,0,7,1,Aylmer,450000.0,698201.0,B
M73000004-26214310,3,2,Condo,1256,422324,43,1,0,76,59,London,479900.0,691690.0,B
M73000004-26214344,5,3,Single Family,1775,132485,0,0,0,0,0,Kingston,999000.0,713186.0,A
M73000004-26214345,2,2,Single Family,931,132485,17,1,0,93,26,Kingston,439900.0,713186.0,B
M73000004-26214346,3,3,Single Family,1781,132485,17,0,2,174,71,Kingston,699900.0,713186.0,B
M73000004-26214357,3,2,Single Family,1040,138479,12,0,0,43,32,Cambridge,499900.0,601135.0,B
M73000004-26214364,5,2,Single Family,1142,33411,10,1,0,57,30,Orillia,699900.0,674312.0,A
M73000004-26214366,5,3,Rental,2312,12966,0,0,0,0,0,Tiny,4500.0,1087870.0,B
M73000004-26214368,2,2,Single Family,1250,24811,5,1,0,55,32,Collingwood,134900.0,616427.0,B
M73000004-26214387,3,3,Single Family,1975,422324,29,0,0,44,58,London,929465.0,691690.0,A
