Id,AddressStreet,CityName,ListingType,Price
M73000004-26244194,58 COURTING HOUSE PL,Georgina,Single Family,936407.4074
M73000004-26244208,1217 LAKEBREEZE DR,Mississauga,Single Family,1628000
M73000004-26244269,3259 SKIPTON Lane,Oakville,Single Family,1599900
M73000004-26244360,5410 SHELDON PARK Drive,Burlington,Single Family,1599900
M73000004-26244527,331 MCGIBBON Drive,Milton,Single Family,1769000
M73000004-26244585,210 BESSBOROUGH DR,Toronto,Single Family,3630000
M73000004-26244620,5 HAYES LANE,Toronto,Single Family,1330000
M73000004-26244631,84 CINDY NICHOLAS DR,Toronto,Single Family,1699000
M73000004-26244635,34 SEYMOUR AVE,Toronto,Single Family,1649999
M73000004-26244638,48 TIPTON CRES,Ajax,Single Family,774500
M73000004-26244640,40 WEST SIDE DR,Clarington,Single Family,879999
M73000004-26244645,177 WESTFIELD DR,Whitby,Single Family,1379900
M73000004-26244646,4 CORNWALL DR,Ajax,Single Family,847500
M73000004-26244647,53 ROMA DR,Whitby,Single Family,1399000
M73000004-26244650,15 MADDEN PL,Clarington,Single Family,599900
M73000004-26244653,65 FRATER AVE,Toronto,Single Family,1089000
M73000004-26244654,9 CONISTON RD,Toronto,Single Family,1500000
M73000004-26244656,45 HUNTINGTON AVE,Toronto,Single Family,899888
M73000004-26244659,18 KIRBY CRES,Whitby,Single Family,849000
M73000004-26244663,118 BELL DR,Whitby,Single Family,849900
M73000004-26244666,189 COURCELETTE RD,Toronto,Single Family,1399000
M73000004-26244683,115 THE MEADOWS AVE,Markham,Single Family,1148800
M73000004-26244686,321 VAUGHAN MILLS RD W,Vaughan,Single Family,2399500
M73000004-26244687,33 MILLARD AVE E,Newmarket,Single Family,1354916.667
M73000004-26244689,123 COON'S RD,Richmond Hill,Single Family,2288800
M73000004-26244699,279 BLOOMINGTON RD W,Richmond Hill,Single Family,972813.7143
M73000004-26244701,99 SANDALE RD,Whitchurch-Stouffville,Single Family,1229000
M73000004-26244709,7 ALBERT ROFFEY CRES,Markham,Single Family,1248800
M73000004-26244724,60 CAIRNS GATE,King,Single Family,2549000
M73000004-26244725,35 AMULET CRES,Richmond Hill,Single Family,1222125
M73000004-26244726,304 OLD HOMESTEAD RD,Georgina,Single Family,799900
M73000004-26244729,165 EDWARD JEFFREYS AVE,Markham,Single Family,1288000
M73000004-26244736,18 SUNSET BEACH RD,Richmond Hill,Single Family,1688000
M73000004-26244737,170 WARD AVE,East Gwillimbury,Single Family,4898000
M73000004-26244739,94 KELSO CRES,Vaughan,Single Family,899900
M73000004-26244742,46 AVENUE RD,Richmond Hill,Single Family,1825000
M73000004-26244743,72 DEERHAVEN CRES,Vaughan,Single Family,2162363
M73000004-26244777,30 TREEN CRES,Whitby,Single Family,808233.3333
M73000004-26244778,386 ROSEDALE DR,Whitby,Single Family,899000
M73000004-26244779,5 ROCKLAND CRES,Whitby,Single Family,1410000
M73000004-26244781,542 FINUCANE ST,Oshawa,Single Family,785671.4286
M73000004-26244786,2511 WINTHROP CRES,Mississauga,Single Family,1199900
M73000004-26244797,2 MAPLE TRAIL RD W,Caledon,Single Family,1689900
M73000004-26244799,15421 MOUNT PLEASANT RD,Caledon,Single Family,1665000
M73000004-26244803,129 TAVISTOCK RD,Toronto,Single Family,1199000
M73000004-26244804,3638 LOYALIST DR,Mississauga,Single Family,1679900
M73000004-26244805,12 OWENS RD,Brampton,Single Family,1284851.333
M73000004-26244812,509 VALE PL,Oakville,Single Family,1479799
M73000004-26244814,3459 CEDAR CREEK DR,Mississauga,Single Family,1357142.857
M73000004-26244817,3348 MINERVA WAY,Burlington,Single Family,1884900
M73000004-26244824,17 CLOUD DR,Toronto,Single Family,1258827.273
M73000004-26244825,2046 GLENADA CRES,Oakville,Single Family,1198888
M73000004-26244828,35 HULLMAR DR,Toronto,Single Family,1032176.625
M73000004-26244829,2360 TREVERSH COMMON,Burlington,Single Family,878761.1429
M73000004-26244833,25 SUNNYDALE DR,Toronto,Single Family,2950000
M73000004-26244842,1396 LEIGHLAND RD,Burlington,Single Family,1314185.714
M73000004-26244856,59 TOTTEN DR,Brampton,Single Family,799000
M73000004-26244858,18 ESTHER LORRIE DR,Toronto,Single Family,1089868
M73000004-26244970,34B PINE Avenue N,Mississauga,Single Family,1999988
M73000004-26244971,1026 FREEMAN Trail,Milton,Single Family,1465000
M73000004-26245058,3059 Ernest Appelbe Boulevard,Oakville,Single Family,1099000
M73000004-26245196,3338 MOSES Way,Burlington,Single Family,1525000
M73000004-26245292,3504 ROCKWOOD Drive,Burlington,Single Family,1449900
M73000004-26245297,3148 Goodyear Road,Burlington,Single Family,1707142.857
M73000004-26245500,31 LIPPINCOTT ST,Toronto,Single Family,3489000
M73000004-26245522,105 HARRISVIEW ST,Ajax,Single Family,1499999
M73000004-26245526,54 SOUTH WOODROW BLVD,Toronto,Single Family,965525.8667
M73000004-26245527,2172- 2190 GERRARD RD,Toronto,Single Family,24900000
M73000004-26245534,51 HOLYROOD Avenue,Oakville,Single Family,4750000
M73000004-26245538,40 CROWN ACRES CRT,Toronto,Single Family,1150000
M73000004-26245539,19 FARROW CRES,Ajax,Single Family,1299898
M73000004-26245542,24 NANABERRY ST,Toronto,Single Family,1599000
M73000004-26245547,27 CLARINGTON BLVD,Clarington,Single Family,799999
M73000004-26245551,927 EXETER ST,Oshawa,Single Family,849900
M73000004-26245558,552 ROSEBANK RD,Pickering,Single Family,1474900
M73000004-26245560,61 GRANT ST,Toronto,Single Family,1582333.333
M73000004-26245563,156 HANSON ST,Toronto,Single Family,912142.8571
M73000004-26245565,223 LANGLEY AVE,Toronto,Single Family,1462862.963
M73000004-26245567,571 FLEETWOOD DR,Oshawa,Single Family,984900
M73000004-26245579,920 LAKE DR,Georgina,Single Family,999900
M73000004-26245581,7961 JANE ST,Vaughan,Single Family,3999999
M73000004-26245584,161 WESMINA AVE,Whitchurch-Stouffville,Single Family,2085000
M73000004-26245593,46 EDGEHILL AVE,Whitchurch-Stouffville,Single Family,1254275
M73000004-26245596,27 PATNA CRES,Vaughan,Single Family,1450000
M73000004-26245598,12 WALDEN ST,Markham,Single Family,2699000
M73000004-26245605,187 GLENWAY CIRC,Newmarket,Single Family,1549000
M73000004-26245606,65 KITELEY CRES,East Gwillimbury,Single Family,1758666.667
M73000004-26245612,8 ANGUS GLEN BLVD,Markham,Single Family,2398000
M73000004-26245616,37 HYDERABAD LANE,Markham,Single Family,1088000
M73000004-26245617,27 BUTCHER ST,Brock,Single Family,849000
M73000004-26245621,16 ELIZABETH ST S,Richmond Hill,Single Family,1309714.286
M73000004-26245622,423 BROWNRIDGE DR,Vaughan,Single Family,1143683.579
M73000004-26245626,#1 -9205 BATHURST ST,Richmond Hill,Single Family,1215374.615
M73000004-26245627,58 NISBET DR,Aurora,Single Family,1288000
M73000004-26245628,3658 STOUFFVILLE RD,Whitchurch-Stouffville,Single Family,38000000
M73000004-26245635,11 TAURASI CRT,Markham,Single Family,1898000
M73000004-26245643,138 RIVERWALK DR,Markham,Single Family,1768000
M73000004-26245649,34 LAURIER AVE,Richmond Hill,Single Family,1878000
M73000004-26245652,55 BENJAMIN HOOD CRES,Vaughan,Single Family,1149000
M73000004-26245655,3 JESSICA ANTONELLA ST E,Markham,Single Family,1482380
M73000004-26245680,100 WARREN AVE,Oshawa,Single Family,729900
M73000004-26245716,6831 GRACEFIELD DR,Mississauga,Single Family,1499900
M73000004-26245717,7072 DANTON PROM,Mississauga,Single Family,1266632.667
M73000004-26245718,14 RIDGETOP AVE,Brampton,Single Family,924925
M73000004-26245721,104 WATERS BLVD N,Milton,Single Family,869000
M73000004-26245723,12 NORTON CRES,Halton Hills,Single Family,820000
M73000004-26245726,12 CURRANT RD,Brampton,Single Family,1659900
M73000004-26245732,3059 ERNEST APPELBE BLVD,Oakville,Single Family,1099000
M73000004-26245736,24 DEVERELL CRES,Toronto,Single Family,1199900
M73000004-26245744,17 OLD OAK RD,Toronto,Single Family,2198000
M73000004-26245747,64 MAPLE VALLEY ST,Brampton,Single Family,1785000
M73000004-26245756,2033 MISSISSAUGA RD,Mississauga,Single Family,5988000
M73000004-26245757,4398 FAIRVIEW ST,Burlington,Single Family,779000
M73000004-26245759,86 COMAY RD,Toronto,Single Family,1824999
M73000004-26245761,2 CLOVERCREST DR,Brampton,Single Family,1050000
M73000004-26245770,12 EAST DR,Toronto,Single Family,889900
M73000004-26245774,88 VISTA DR,Mississauga,Single Family,1040000
M73000004-26245777,62 ARCHERHILL DR,Toronto,Single Family,998000
M73000004-26245784,47 BECKETT AVE,Toronto,Single Family,2075000
M73000004-26245787,63 COPPERHEAD RD,Caledon,Single Family,690000
M73000004-26245789,1846 PADDOCK CRES,Mississauga,Single Family,2156992.857
M73000004-26245793,368 VALANNA CRES,Burlington,Single Family,1859000
M73000004-26245805,3338 MOSES WAY,Burlington,Single Family,1525000
M73000004-26245807,19100 DUFFERIN Street,Newmarket,Single Family,1249900
M73000004-26245808,106 WILLIAMSON DR,Brampton,Single Family,1279000
M73000004-26245957,1341 SANDPIPER Road,Oakville,Single Family,1949000
M73000004-26246423,369 JOICEY BLVD,Toronto,Single Family,2295000
M73000004-26246436,87 OXFORD ST,Toronto,Single Family,1549000
M73000004-26246445,34 ALGO CRT,Toronto,Single Family,1600000
M73000004-26246456,17 MECHANIC AVE,Toronto,Single Family,1285000
M73000004-26246471,271 RUSSELL HILL RD,Toronto,Single Family,12998000
M73000004-26246478,178 CEDRIC AVE,Toronto,Single Family,803181.6364
M73000004-26246491,105 HOPKINSON CRES,Ajax,Single Family,1250000
M73000004-26246492,1 LARCHMOUNT AVE,Toronto,Single Family,899000
M73000004-26246496,#12 -1790 FINCH AVE,Pickering,Single Family,859900
M73000004-26246501,6 CULLCASTLE ST,Ajax,Single Family,724900
M73000004-26246521,25175 WARDEN AVE,Georgina,Single Family,1699000
M73000004-26246528,8 TIKVAH CIRC,Georgina,Single Family,699900
M73000004-26246529,52 NORTH ST,Georgina,Single Family,789900
M73000004-26246532,5105 LLOYDTOWN AURORA RD,King,Single Family,1275000
M73000004-26246533,16626 HIGHWAY 48  W,Whitchurch-Stouffville,Single Family,999999
M73000004-26246534,53 KAVANAGH AVE,East Gwillimbury,Single Family,1297652.174
M73000004-26246536,44 ANDRESS WAY,Markham,Single Family,1321821.429
M73000004-26246537,41 CLARK AVE,Markham,Single Family,3088000
M73000004-26246539,3229 CONCESSION 1,Uxbridge,Single Family,759000
M73000004-26246540,106 BILLINGSLEY CRES,Markham,Single Family,1000000
M73000004-26246545,52 SUNVIEW DR,Vaughan,Single Family,1469990
M73000004-26246546,17 PRINCETON AVE,Richmond Hill,Single Family,1788000
M73000004-26246552,277 RAYMERVILLE DR,Markham,Single Family,1388000
M73000004-26246573,95 MASKELL CRES,Whitby,Single Family,1379900
M73000004-26246574,115 HIGH ST,Whitby,Single Family,699900
M73000004-26246583,3083 WILLIAM CUTMORE BLVD,Oakville,Single Family,1439900
M73000004-26246592,16 JERSEY AVE,Brampton,Single Family,944700
M73000004-26246603,4 HINES ST,Brampton,Single Family,899995
M73000004-26246608,3094 BLACKFRIAR COMMON,Oakville,Single Family,1288000
M73000004-26246613,6 SHENSTONE AVE,Brampton,Single Family,1299900
M73000004-26246621,16 ERIN ST,Halton Hills,Single Family,799800
M73000004-26246625,40 STEDFORD CRES,Brampton,Single Family,1165666.667
M73000004-26246626,21 PLEASANT HOME BLVD,Toronto,Single Family,1928888
M73000004-26246629,52 VILLADOWNS TR,Brampton,Single Family,899800
M73000004-26246630,10 MARNET CRT,Caledon,Single Family,1190000
M73000004-26246634,126 WESTON DR,Milton,Single Family,939900
M73000004-26246642,562 ROYAL YORK RD,Toronto,Single Family,1150000
M73000004-26247131,498 ONTARIO ST,Toronto,Single Family,1698800
M73000004-26247155,9 RIDGE DRIVE PARK,Toronto,Single Family,5016818.182
M73000004-26247157,253 ROXTON RD,Toronto,Single Family,2549000
M73000004-26247172,841 MIRIAM RD,Pickering,Single Family,799000
M73000004-26247176,1531 GREEN RD,Clarington,Single Family,899000
M73000004-26247177,26 STILLBROOK CRT,Toronto,Single Family,999900
M73000004-26247179,2 LEANDER CRT,Toronto,Single Family,2950000
M73000004-26247186,#11 -361 CHICKADEE CRT,Pickering,Single Family,998000
M73000004-26247187,579 ROUGE HILLS DR,Toronto,Single Family,1088000
M73000004-26247189,4409 HILL ST,Clarington,Single Family,1202000
M73000004-26247204,372 DOAK LANE,Newmarket,Single Family,999000
M73000004-26247210,16 MILNE LANE,Markham,Single Family,1638000
M73000004-26247212,4 WATERLOO CRT,Markham,Single Family,3299999
M73000004-26247226,10433 WOODBINE AVE,Markham,Single Family,1099888
M73000004-26247229,13 JOHN MOORE RD RD,East Gwillimbury,Single Family,1149900
M73000004-26247230,18 JAMES ST,Uxbridge,Single Family,1089000
M73000004-26247231,5745 LAKESHORE RD,Whitchurch-Stouffville,Single Family,949900
M73000004-26247236,2430 KING VAUGHAN RD,Vaughan,Single Family,1789900
M73000004-26247239,11 KIRKVALLEY CRES,Aurora,Single Family,1268000
M73000004-26247245,7 THOMSON CREEK BLVD,Vaughan,Single Family,2249000
M73000004-26247247,5 WILLIAM BERCZY BLVD,Markham,Single Family,1230000
M73000004-26247248,21726 HIGHWAY 48,East Gwillimbury,Single Family,799000
M73000004-26247271,36 LITTLEWOOD CRES,Toronto,Single Family,1890000
M73000004-26247275,2283 GLENWOOD SCHOOL DR,Burlington,Single Family,1299000
M73000004-26247279,8 HAWKINS DR,Toronto,Single Family,1131333.333
M73000004-26247290,91 PRINCESS MARGARET BLVD,Toronto,Single Family,1848000
M73000004-26247293,30 GREENFIELD CRES,Whitby,Single Family,764000
M73000004-26247308,6855 SECOND LINE W,Mississauga,Single Family,3699000
M73000004-26247310,181 KANE AVE,Toronto,Single Family,949000
M73000004-26247314,47 PELLEGRINO RD,Brampton,Single Family,2888888
M73000004-26247315,128 ALBRIGHT RD,Brampton,Single Family,830000
M73000004-26247323,317 GLOUCESTER AVE,Oakville,Single Family,16800
M73000004-26247324,12 EDGEVALLEY CRT,Brampton,Single Family,1539888
M73000004-26247328,174 STRATHNAIRN AVE,Toronto,Single Family,1699999
M73000004-26247331,436 VANIER DR,Milton,Single Family,899999
M73000004-26247337,74 MOWAT CRES,Halton Hills,Single Family,904374.0741
M73000004-26247340,4 URBANA RD,Brampton,Single Family,795354.5455
M73000004-26247896,32 HILLHURST CRES,Clarington,Single Family,685000
M73000004-26247938,1342 WOODBINE AVE,Toronto,Single Family,699900
M73000004-26247941,60 DARIUS HARNS DR,Whitby,Single Family,999900
M73000004-26247944,2326 SOUTHCOTT RD,Pickering,Single Family,1921328.571
M73000004-26247952,12 COBBLEHILL CRT,Markham,Single Family,1138888
M73000004-26247957,LOT 3 PLAN NO. 19T-16V001,Vaughan,Single Family,1999000
M73000004-26247958,23 GRACE LAKE CRT,Vaughan,Single Family,2599000
M73000004-26247960,811 16TH SIDEROAD,King,Single Family,3299000
M73000004-26247969,211 ROBIRWIN ST,Whitchurch-Stouffville,Single Family,1928000
M73000004-26247972,76 LEVENDALE RD,Richmond Hill,Single Family,999980
M73000004-26247993,74 MERLIN ST,Oakville,Single Family,2349000
M73000004-26247997,121 HAROLD ST,Brampton,Single Family,1149000
M73000004-26248001,68 PURPLE SAGE DR,Brampton,Single Family,1068000
M73000004-26248006,1671 SPRINGWELL AVE,Mississauga,Single Family,1299900
M73000004-26248012,563 MURRAY MEADOWS PL W,Milton,Single Family,989000
M73000004-26248013,14 MADOC DR,Brampton,Single Family,984675
M73000004-26248014,240 LONGWOOD DR,Caledon,Single Family,1199000
M73000004-26248017,4012 COLONIAL DR,Mississauga,Single Family,1625000
M73000004-26248260,3091 CENTENNIAL Drive,Burlington,Single Family,1191446.154
M73000004-26248282,50 FOREST HILL RD,Toronto,Single Family,7495000
M73000004-26248298,31 NEARCO CRES,Oshawa,Single Family,699900
M73000004-26248302,597 LIVERPOOL RD,Pickering,Single Family,1563285.714
M73000004-26248304,46 NORTH BONNINGTON AVE,Toronto,Single Family,1128557.143
M73000004-26248305,51 NORTHFIELD RD,Toronto,Single Family,828428.5714
M73000004-26248314,29 RAFFIA AVE,Richmond Hill,Single Family,1788000
M73000004-26248317,10911 VICTORIA SQUARE BLVD,Markham,Single Family,2200000
M73000004-26248328,62 ENCLAVE TR,Brampton,Single Family,1199900
M73000004-26248329,30 MILFORD CRES,Brampton,Single Family,1257000
M73000004-26248335,12 NOTTAWASAGA CRES,Brampton,Single Family,939900
M73000004-26248339,15 ENCLAVE TR,Brampton,Single Family,998800
M73000004-26248343,25 TOBERMORY CRES,Brampton,Single Family,1460000
M73000004-26248345,3 GREAT PLAINS ST,Brampton,Single Family,1339000
M73000004-26248347,113 HULLRICK DR,Toronto,Single Family,1499000
M73000004-26248406,638 WATERLOO Street,Burlington,Single Family,2099900
M73000004-26248467,"120 Ripley Court, Unit #12",Oakville,Single Family,799900
M73000004-26248495,62 REJANE CRES,Vaughan,Single Family,1195000
M73000004-26248497,48 FREDERICK PEARSON ST,East Gwillimbury,Single Family,1599000
M73000004-26248498,193 WIGWOSS DR,Vaughan,Single Family,1554555.556
M73000004-26248509,49 RANGELAND RD,Brampton,Single Family,1089800
M73000004-26248510,787 DACK BLVD E,Mississauga,Single Family,1999786
M73000004-26248514,5053 SPRUCE AVE,Burlington,Single Family,1999900
M73000004-26248515,2004 ERIKA CRT,Oakville,Single Family,1599000
M73000004-26248516,56 CIRCUS CRES,Brampton,Single Family,979000
M73000004-26248593,36 ROCHELLE CRES,Toronto,Single Family,1689900
M73000004-26248603,40 WATERBRIDGE LANE,Markham,Single Family,1565200
M73000004-26248605,47 PHILIPS LAKE CRT,Richmond Hill,Single Family,2188000
M73000004-26248622,16 REDNOR DR,Brampton,Single Family,1090000
M73000004-26248624,4480 NO 4 SIDE RD,Burlington,Single Family,2698000
M73000004-26248676,1113 SKYRIDGE BLVD,Pickering,Single Family,948888
M73000004-26248678,576 GREENWOOD AVE,Toronto,Single Family,799900
M73000004-26248680,25 CENTERFIELD DR,Clarington,Single Family,749000
M73000004-26248682,8 LIEBECK CRES,Markham,Single Family,4388000
M73000004-26248728,255 GLENABBEY DR,Clarington,Single Family,874900
M73000004-26248729,754 DOWNVIEW CRES,Oshawa,Single Family,699999
M73000004-26248737,512 SANDFORD ST,Newmarket,Single Family,1272132.143
M73000004-26248743,160 OLDE BAYVIEW AVE,Richmond Hill,Single Family,1590000
M73000004-26248745,83 RANDALL AVE,Markham,Single Family,1499000
M73000004-26248750,11 TURTLECREEK BLVD E,Brampton,Single Family,1222817
M73000004-26248786,1182 OLD OAK Drive,Oakville,Single Family,1699000
M73000004-26248856,#1206 -18 YONGE ST,Toronto,Multi-Family,592252.9412
M73000004-26248880,288 MCKEE AVE,Toronto,Single Family,2988000
M73000004-26248884,67 CHAREST PL,Whitby,Single Family,1039999
M73000004-26248888,183 ART WEST AVE,Newmarket,Single Family,1497708.333
M73000004-26248892,5427 RAVENSHOE RD,East Gwillimbury,Single Family,3599900
M73000004-26248894,27 BALLARD DR,King,Single Family,3299900
M73000004-26248895,62 ISLAY CRES,Vaughan,Single Family,999999
M73000004-26248906,5894 MERSEY ST,Mississauga,Single Family,1549999
M73000004-26248910,29 SEACHART PL,Brampton,Single Family,1408089.286
M73000004-26248915,552 COACH DR,Mississauga,Single Family,1249000
M73000004-26248922,57 TIDELAND DR,Brampton,Single Family,929913
M73000004-26248924,24 ASH CRES,Toronto,Single Family,1380000
M73000004-26248928,57 ELWIN RD,Brampton,Single Family,1420000
M73000004-26248929,188 ST JOHNS RD,Toronto,Multi-Family,2499000
M73000004-26248930,3892 SKYVIEW ST,Mississauga,Single Family,965000
M73000004-26248931,46 OLD CLEEVE CRES,Brampton,Single Family,1349900
M73000004-26248934,1466 KITCHEN CRT,Milton,Single Family,1598800
M73000004-26248941,6931 HAINES ARTIST WAY,Mississauga,Single Family,999900
